Continuous Data Log,,,,,,,,,,,,,,,,,,,,,,,,,,
Started: 07-Feb-20 14:45:47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,SPEED,THRUST,THROTTLE,AIR VOL. FLOW,AIR MASS FLOW,AIR DENSITY,FUEL VOL. FLOW,FUEL MASS FLOW,FUEL DENSITY,AFR,BAROMETRIC,ORIFICE DELTA,PS COMP. IN,PS DIFF. IN,PS DIFF. OUT,PT DIFF. OUT,PT NOZZLE IN,PT EXHAUST,T AIR,T FUEL,T COMP. IN,T DIFF. IN,T DIFF. OUT,T NOZZLE IN,T TURBINE OUT,T EXHAUST
HH:MM:SS,RPS,N,%,l/s,g/s,g/l,ml/s,g/s,g/cm3,,mBarA,Pa,BarG,BarG,BarG,BarG,BarG,BarG,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:47,0,-0.8,0.4,38.4,46.4,1.2111,3,2.25,0.75,20.6,1002.08,16.2,0,0,0,0,0,0,15,16.4,12.8,10.2,13.5,40,178.8,121.7
14:45:48,0,1.8,0.4,37.8,45.8,1.2117,3.999,3,0.75,15.3,1002.08,39.96,0,0,0,0,0,0,15.7,16,13.2,13.9,13.3,56.9,217.3,174.7
14:45:49,0,-0.5,0.2,59.5,71.9,1.2087,3,2.25,0.75,31.9,1002.08,16.18,0,0,0,0,0,0,15.1,17.7,12.7,18.2,13.6,69.7,251.8,206.5
14:45:50,0,-1.6,0.1,37.8,45.8,1.2114,5.999,4.499,0.75,10.2,1002.08,18.92,0,0,0,0.01,0,0,15.5,15.7,13.9,13.4,14.5,87.2,274.4,224.3
14:45:51,0,0.5,0,40.9,49.5,1.2096,4,3,0.75,16.5,1002.08,26.02,0,0,0.01,0.01,0.01,0,16.1,15.2,13.7,15.8,14.5,129.2,305.7,230.6
14:45:52,0,-0.2,0,48,58,1.2072,4,3,0.75,19.3,1002.08,12.32,0,0.01,0.01,0.01,0.01,0,15.9,15.5,13.7,13.4,15.3,180.2,353.2,245.4
14:45:53,0,-0.5,0,33,39.9,1.2081,5,3.75,0.75,10.6,1002.08,21.65,0,0.01,0.01,0.01,0.01,0,15.9,16.6,13.2,14.8,15,235.4,416.5,274.5
14:45:54,0,-0.7,0,43.8,52.9,1.2081,5.999,4.499,0.75,11.8,1002.08,4.99,0,0.01,0.02,0.02,0.01,0,15.7,14.6,13.8,10.9,16,286.8,501.8,329
14:45:55,0,0.8,-0.1,0,0,1.2087,8,6,0.75,0,1002.08,39.97,0,0.01,0.02,0.02,0.02,0,15.9,15.8,13.7,16.3,15.2,345.2,594.1,397.9
14:45:56,0,0.1,-0.1,59.5,71.9,1.2081,5.999,4.499,0.75,16,1002.53,28.11,0,0.02,0.02,0.02,0.02,0,15.8,17.4,14,17.2,16.3,443.5,799.8,563.3
14:45:57,0,1.3,-0.1,49.9,60.3,1.2089,4.999,3.749,0.75,16.1,1002.53,39.82,0,0.02,0.03,0.03,0.02,0,16.3,16.1,13.8,13.3,16.6,481.8,840.4,603.1
14:45:58,0,2.6,-0.1,59.4,71.7,1.2068,7.999,5.999,0.75,11.9,1002.53,22.72,0,0.03,0.03,0.03,0.03,0,15.9,14.9,14.3,19.8,17.1,516,851.2,620.7
14:45:59,0,3.5,-0.1,44.8,54.2,1.2083,7.002,5.251,0.75,10.3,1002.53,61.73,0,0.03,0.04,0.04,0.03,0,16,15.6,14.1,16.5,17.7,543.6,810.7,595.2
14:46:00,0,2.5,-0.1,73.9,89.3,1.208,12.993,9.745,0.75,9.2,1002.53,45.88,0,0.04,0.04,0.04,0.04,0,15.8,16.4,15.1,16.8,17.8,551.1,754.9,560
14:46:01,0,3.9,-0.1,63.7,77,1.2089,13.998,10.499,0.75,7.3,1002.53,66.28,0,0.04,0.05,0.05,0.05,0,16.2,15.5,15.3,19.2,18.4,543.4,701.9,527.7
14:46:02,0,4.3,-0.1,76.6,92.5,1.2074,13,9.75,0.75,9.5,1002.53,85.79,0,0.05,0.06,0.06,0.06,0,15.8,15.7,15.6,17.6,20.1,536.7,670,512.7
14:46:03,0,5.6,-0.1,87.1,105.3,1.2089,9.999,7.499,0.75,14,1002.53,61.29,0,0.06,0.07,0.07,0.07,0.01,15.7,14.8,15.8,21.5,20.7,535.6,676.7,526
14:46:04,0,7.2,-0.1,73.6,89,1.2092,10.999,8.249,0.75,10.8,1002.53,39.65,0,0.08,0.09,0.09,0.08,0.01,15.9,15.4,16.7,23.7,22.4,575.3,705.5,551.1
14:46:05,0,7.2,-0.1,59.2,71.6,1.2086,11.999,8.999,0.75,8,1002.53,105.35,0,0.1,0.11,0.12,0.11,0.02,15.9,15.4,16.1,27.3,24.7,611.3,726.2,567.9
14:46:06,0,9.4,-0.1,96.6,116.6,1.2071,11.998,8.999,0.75,13,1002.92,77.09,-0.01,0.13,0.15,0.15,0.14,0.02,16.2,16,15.6,28.8,26.9,620.1,726.2,567.9
14:46:07,0,11.9,-0.1,82.6,99.7,1.2072,13.999,10.499,0.75,9.5,1002.92,125.78,-0.01,0.17,0.19,0.2,0.19,0.03,16.3,15.2,15.4,33.5,30.4,611.7,672.5,544.6
14:46:08,0,14,-0.1,105.5,127.5,1.2087,11.999,8.999,0.75,14.2,1002.92,165.84,-0.01,0.22,0.24,0.25,0.23,0.04,16,14.6,15.7,38.2,34.8,601.4,642.7,530.4
14:46:09,0,17.5,-0.1,121.2,146.2,1.207,10.999,8.249,0.75,17.7,1002.92,241.37,-0.02,0.26,0.29,0.31,0.28,0.04,16.4,14.5,15.7,38.2,34.8,601.4,642.7,530.4
14:46:10,0,20.3,-0.1,146.1,176.4,1.207,12.998,9.749,0.75,18.1,1002.92,250.68,-0.02,0.3,0.34,0.36,0.33,0.05,16.2,14.7,15.7,40.3,38.3,592.5,626.8,518.9
14:46:11,0,21.1,-0.1,148.9,179.8,1.2078,12.004,9.003,0.75,20,1002.92,235.54,-0.02,0.31,0.36,0.39,0.34,0.05,16.4,15.4,15.3,45.1,41.8,568.1,613,505.7
14:46:12,0,22.3,-0.1,144.4,174.3,1.207,13.995,10.496,0.75,16.6,1002.92,258.81,-0.02,0.31,0.36,0.39,0.35,0.05,15.6,14.5,16.1,47.1,44.4,546.7,604.8,495.8
14:46:13,0,21,-0.1,151.1,182.9,1.2102,10.996,8.247,0.75,22.2,1002.92,217.72,-0.02,0.31,0.36,0.39,0.35,0.05,16,15.3,15.9,47.4,45.2,532.6,600.6,490.7
14:46:14,0,17.4,-0.1,138.7,167.6,1.2084,10.998,8.249,0.75,20.3,1002.92,231.57,-0.02,0.27,0.32,0.34,0.3,0.04,15.6,16.1,15.7,49.1,45.8,514.8,580.6,477.3
14:46:15,0,14.9,-0.1,143,173,1.2102,14.005,10.504,0.75,16.5,1002.92,150.61,-0.02,0.2,0.23,0.24,0.22,0.02,16.3,13.9,15.6,43.1,43.5,494.8,534.7,445.5
14:46:16,0,11.5,-0.1,115.5,139.4,1.2072,10.996,8.247,0.75,16.9,1002.94,172.28,-0.01,0.17,0.2,0.21,0.19,0.02,16.3,16.7,16.7,41.6,40.8,503.3,537,443.6
14:46:17,0,11.6,-0.1,123.5,149.1,1.2072,8.998,6.748,0.75,22.1,1002.94,109.68,-0.01,0.16,0.18,0.19,0.18,0.02,15.8,15.8,16.3,38,38.4,516.6,555.4,452.1
14:46:18,0,11.5,0.4,98.4,119.1,1.2096,9.999,7.499,0.75,15.9,1002.94,109.08,-0.01,0.15,0.18,0.19,0.17,0.02,16,14.2,17.5,37.1,37.2,526.8,570.2,461.5
14:46:19,0,11,0.2,98.2,118.7,1.2084,7.999,5.999,0.75,19.8,1002.94,111.4,-0.01,0.15,0.18,0.18,0.17,0.02,15.9,15.2,17.9,37.3,36.2,538.1,583.1,468.8
14:46:20,0,11.4,2.2,99.2,120,1.209,13.999,10.499,0.75,16,1002.94,131.28,-0.01,0.15,0.18,0.18,0.17,0.02,16.1,14.9,17,36,37.2,545.9,588.9,474
14:46:21,0,11.5,10.6,107.8,130.2,1.2081,9.999,7.5,0.75,12.4,1002.94,182.89,-0.01,0.16,0.19,0.19,0.18,0.02,16.1,14.7,17.1,36.1,36.7,548.9,590.7,475.8
14:46:22,0,11.2,11.1,127.2,153.6,1.2081,10.998,8.249,0.75,20.5,1002.94,95.29,-0.01,0.21,0.23,0.24,0.22,0.04,16,15.7,16.9,28.6,36.1,556.5,597.9,482.5
14:46:23,0,14,14.6,91.8,110.9,1.2084,10.998,8.249,0.75,13.4,1002.94,210.01,-0.02,0.27,0.3,0.32,0.29,0.05,16.1,14.8,18.4,35,37.1,586.9,630.1,520.1
14:46:24,0,16.9,14.3,136.3,164.6,1.2081,11.999,8.999,0.75,18.3,1002.94,229.48,-0.02,0.35,0.39,0.43,0.38,0.07,16.1,17,17.6,45.8,40.2,608.6,641.7,540.3
14:46:25,0,22.8,14.3,142.4,172.1,1.2081,14.998,11.249,0.75,15.3,1002.95,295.44,-0.03,0.38,0.44,0.49,0.42,0.07,16,16.4,17.9,47.7,43.7,606.6,650.3,549.7
14:46:26,0,27.4,14.3,161.5,195.3,1.2087,12.999,9.749,0.75,20,1002.95,299.86,-0.03,0.39,0.44,0.49,0.43,0.06,16.3,15.2,17.7,56.7,49.5,572.6,631.1,525.3
14:46:27,0,27.2,14.3,162.9,196.6,1.2072,10.999,8.249,0.75,23.8,1002.95,299.68,-0.03,0.38,0.44,0.49,0.42,0.06,16.4,14.8,17.8,57.4,52.6,540.8,606.3,501.2
14:46:28,0,25.8,14.3,162.8,196.5,1.2069,9.996,7.497,0.75,26.2,1002.95,285.33,-0.03,0.38,0.44,0.49,0.42,0.06,16.3,15.7,17.4,58,53.7,522.4,596.2,489.7
14:46:29,0,26,14.3,158.8,191.8,1.2135,9.998,7.498,0.75,25.6,1002.95,274.78,-0.03,0.38,0.43,0.48,0.42,0.06,14.8,14.9,18.1,59.4,55.3,513,592.6,486.4
14:46:30,0,26.3,14.3,155.5,188.7,1.2072,9.992,7.494,0.75,25.2,1002.95,288.74,-0.03,0.39,0.44,0.5,0.43,0.06,16.3,15.2,17.4,58.5,55.5,508.1,592.2,484.5
14:46:32,0,27,14.5,159.8,192.9,1.2072,11.007,7.494,0.75,25.7,1002.95,295.96,-0.03,0.4,0.45,0.51,0.44,0.07,16.6,14.9,18,55.5,55.4,504.9,595.1,486
14:46:33,0,28.7,18.9,161.9,195.2,1.206,11.007,8.255,0.75,23.6,1002.95,344.7,-0.03,0.44,0.5,0.56,0.48,0.09,16,13.9,18.9,55.7,56.6,501.2,594.7,486.1
14:46:34,0,30,20.5,174.5,210.9,1.2087,15.998,11.998,0.75,17.6,1002.95,461.14,-0.04,0.55,0.62,0.72,0.61,0.11,16.3,13.9,18.2,56.5,58.8,503.8,602.9,490
14:46:35,0,45.4,21.1,201.8,243.7,1.2075,12.998,9.749,0.75,25,1002.95,494.93,-0.05,0.63,0.71,0.83,0.7,0.13,16.3,15.7,18.2,70.6,68,515.8,577.3,487.1
14:46:36,0,47.4,21.9,209.1,252.5,1.2086,13.999,10.499,0.75,22.4,1002.92,558.57,-0.05,0.65,0.74,0.87,0.73,0.13,16,15.7,18.6,78.6,73.2,505.1,549.6,475.5
14:46:37,0,49.5,23.5,222,268.3,1.2092,17.998,13.498,0.75,25.6,1002.92,600.52,-0.06,0.68,0.77,0.9,0.76,0.15,15.8,13.9,18.7,81.1,76.5,499,536.5,469.4
14:46:38,0,54.5,23.3,230.1,278.2,1.2086,13.998,10.499,0.75,20.6,1002.92,579.46,-0.06,0.71,0.81,0.95,0.8,0.15,16,14.6,19.2,82,79.3,498,528.6,466.4
14:46:39,0,53,23.3,226.1,273.2,1.2086,13.999,10.499,0.75,26,1002.92,643.59,-0.06,0.72,0.82,0.95,0.8,0.15,15.8,14.7,19.7,85.1,81.6,494.2,520.8,461.2
14:46:40,0,52.7,23.3,238.1,288,1.2092,13.999,10.499,0.75,27.4,1002.92,543.9,-0.06,0.73,0.83,0.96,0.81,0.16,15.6,15.7,19,92,82.4,491.2,518.5,458.3
14:46:41,0,53.2,23.3,218.9,264.9,1.2104,14.999,11.249,0.75,23.6,1002.92,545.94,-0.06,0.71,0.81,0.94,0.79,0.15,16.4,14.2,19,89.1,83.6,486.2,512.2,455.2
14:46:42,0,53.9,24.1,219.6,265,1.2068,14.997,11.248,0.75,23.6,1002.92,586.71,-0.06,0.72,0.82,0.96,0.8,0.16,15.8,14.9,18.5,86.9,83.7,484.5,515.4,454.3
14:46:43,0,58.1,28.3,227.4,275,1.2092,14.999,11.249,0.75,24.4,1002.92,631.79,-0.07,0.8,0.9,1.05,0.89,0.18,16.2,16.5,19.2,86.9,85.3,489.6,525,458
