Continuous Data Log,,,,,,,,,,,,,,,,,,,,,,,,,,
Started: 14-Feb-20 14:42:11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,SPEED,THRUST,THROTTLE,AIR VOL. FLOW,AIR MASS FLOW,AIR DENSITY,FUEL VOL. FLOW,FUEL MASS FLOW,FUEL DENSITY,AFR,BAROMETRIC,ORIFICE DELTA,PS COMP. IN,PS DIFF. IN,PS DIFF. OUT,PT DIFF. OUT,PT NOZZLE IN,PT EXHAUST,T AIR,T FUEL,T COMP. IN,T DIFF. IN,T DIFF. OUT,T NOZZLE IN,T TURBINE OUT,T EXHAUST
HH:MM:SS,RPS,N,%,l/s,g/s,g/l,ml/s,g/s,g/cm3,,mBarA,Pa,BarG,BarG,BarG,BarG,BarG,BarG,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,,,,,,,,,,,,,
14:45:02,0,209.4,100.8,384.7,462.6,1.2023,43.991,32.994,0.75,14,994.83,1678.55,-0.18,2.26,2.51,2.71,2.49,0.56,15.2,14.3,33.3,201.3,197.7,815.8,719.8,641.1
14:45:03,0,208.6,100.8,384.5,462.3,1.2025,39.996,29.997,0.75,15.4,994.83,1637.18,-0.18,2.27,2.51,2.71,2.49,0.56,15.1,14.3,33.4,201.1,197.6,814.3,719.7,641.3
14:45:04,0,208.5,100.7,379.8,456.7,1.2025,42.968,29.997,0.75,15.2,994.83,1660.13,-0.18,2.26,2.51,2.71,2.49,0.56,15.1,14.2,33.3,201.2,197.5,815.1,719.9,641.4
14:45:05,0,208.3,99.7,382.4,456.6,1.2024,49.032,36.774,0.75,12.4,994.83,1712.27,-0.18,2.25,2.5,2.7,2.48,0.56,15.1,14.3,33.1,201,197.1,812.9,717.6,640.2
14:45:06,0,204.4,96.9,388.3,466.9,1.2026,53.997,40.498,0.75,11.5,994.83,1753.33,-0.18,2.22,2.47,2.67,2.45,0.55,15.2,14.3,33.1,199.9,196.3,806.9,713.8,637.6
14:45:07,0,201.1,94.2,392.9,472.4,1.2023,53.983,40.487,0.75,11.7,994.8,1625,-0.17,2.18,2.43,2.63,2.4,0.53,15.1,14.2,32.7,198.4,194.5,799.2,707,632
14:45:08,0,198.4,94.2,378.4,472.4,1.2024,49.003,36.752,0.75,12.9,994.8,1625,-0.17,2.18,2.43,2.63,2.4,0.53,15.2,14.3,32.8,196.3,193.2,795,700.7,626.6
14:45:09,0,192.1,92.6,380.5,457.4,1.2023,52.985,39.739,0.75,11.5,994.8,1643.04,-0.17,2.16,2.41,2.62,2.39,0.53,15.2,14.3,32.8,194.7,191.4,792.4,694.2,620.3
14:45:10,0,185.2,87.8,370,444.7,1.2021,57.002,42.751,0.75,10.4,994.8,1552.5,-0.17,2.11,2.35,2.55,2.33,0.51,15.2,14.2,32.7,191.1,188.2,779.9,679.7,609.5
14:45:11,0,179.5,83.6,377.5,453.8,1.2023,60.98,45.735,0.75,9.9,994.8,1616.96,-0.16,2.05,2.28,2.48,2.26,0.48,15.1,14.4,32.5,187.4,184.8,764.6,664.9,598.7
14:45:12,0,174.5,80.6,368.3,442.9,1.2024,56.001,42.001,0.75,10.5,994.8,1538.91,-0.16,2.01,2.22,2.42,2.2,0.47,15.1,14.3,32.6,184.4,182.1,751.6,654.4,589.9
14:45:13,0,168.2,76.5,353.1,424.6,1.2025,30.995,23.246,0.75,18.3,994.8,1413.36,-0.16,1.96,2.17,2.37,2.15,0.45,15.1,14.2,32.6,181.6,179.1,737.4,639.7,578.5
14:45:14,0,165,74.5,356.7,428.9,1.2025,36.999,27.749,0.75,15.5,994.8,1442.42,-0.15,1.9,2.11,2.31,2.1,0.43,15.1,14.4,32.6,179.3,176.7,726.7,631.4,570.8
14:45:15,0,165,72,355.5,427.5,1.2027,37.992,28.494,0.75,15,994.8,1432.95,-0.15,1.88,2.08,2.28,2.06,0.42,15.1,14.4,32.6,179.3,176.7,726.7,631.4,570.8
14:45:16,0,155.7,66.6,358,430.6,1.2026,31.999,23.999,0.75,17.9,994.8,1453.74,-0.14,1.8,1.98,2.18,1.96,0.39,15.1,14.4,32.5,176.3,173.5,712.6,620.1,561.9
14:45:17,0,146.1,55.2,335.6,403.5,1.2024,31.866,23.9,0.75,16.9,994.8,1275.48,-0.12,1.59,1.76,1.96,1.74,0.33,15.1,14.4,32.3,171.4,169,692.9,606.4,550.7
14:45:18,0,134.5,48.8,313.2,376.6,1.2025,26.004,19.503,0.75,19.3,994.9,1110.18,-0.12,1.48,1.64,1.85,1.62,0.31,15.1,14.2,31.9,165.3,163.5,666,589.8,536.9
14:45:19,0,123.1,41,297,357.2,1.2025,24.996,18.747,0.75,19.1,994.9,997.76,-0.11,1.34,1.49,1.69,1.47,0.29,15.1,14.3,31.7,158.7,157.6,637.3,573,524.1
14:45:20,0,89.1,33.9,288,346.3,1.2024,22.004,16.503,0.75,21,994.9,937.54,-0.1,1.13,1.25,1.44,1.24,0.25,15.1,14.4,31.1,151,151,605.8,553.8,511.3
14:45:21,0,67.1,14.6,259.1,311.6,1.2027,13.998,10.498,0.75,29.7,994.9,758.28,-0.08,0.9,0.99,1.17,0.98,0.18,15.1,14.3,31,127.6,130.9,549.3,505.6,477.7
14:45:22,0,35.3,0.5,190.7,229.3,1.2025,12.001,9.001,0.75,25.5,994.9,409.74,-0.04,0.5,0.58,0.67,0.56,0.08,15.1,14.3,31.7,109.6,113.9,503.7,471.5,447.8
14:45:23,0,19.7,0,158.5,190.7,1.2027,11.008,8.256,0.75,23.1,994.9,283.11,-0.02,0.29,0.33,0.37,0.32,0.04,15.1,14.5,32.5,88.9,95.9,469.7,460.1,429.4
14:45:24,0,15.2,0,130.2,156.6,1.2027,11.999,8.999,0.75,17.4,994.9,190.93,-0.01,0.22,0.25,0.27,0.24,0.03,15.1,14.3,33.2,75.6,83.5,468.1,482.4,433
14:45:25,0,13.7,0,112.6,135.4,1.2027,7.994,5.996,0.75,22.6,994.9,142.68,-0.01,0.19,0.22,0.24,0.21,0.03,15.1,14.5,33.9,68.1,76.4,483.2,521.9,449
14:45:26,0,11.3,0,113.6,136.6,1.2025,9,6.75,0.75,20.2,994.9,145.2,-0.01,0.18,0.2,0.22,0.2,0.03,15.1,14.4,34.5,64.3,71.7,499.3,550.7,465
